source,difficulty,choice1,choice2,choice1_type,choice2_type,chosen,rejected,chosen_type,rejected_type,confidence_scores,decision_time,number_of_clicks,scratch_space,correct_chosen,raw_number_of_clicks,raw_decision_time,prompt,prompt_response_group,other_info,IDs,tags,tag_IDs,categories,correct_statements,incorrect_statements
vitaminc_fact_verification,,True,False,correct,incorrect,"Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: God's Not Dead-COLON- A Light in Darkness: On review aggregation website Rotten Tomatoes , the film has an approval rating of 12 % based on 17 reviews , and an average rating of 3.2/10 .
Claim: Averaged over 17 critics , God 's Not Dead : A Light in Darkness holds an approval rating of less than 13 % .
True, False, or Neither?

Assistant: True","Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: God's Not Dead-COLON- A Light in Darkness: On review aggregation website Rotten Tomatoes , the film has an approval rating of 12 % based on 17 reviews , and an average rating of 3.2/10 .
Claim: Averaged over 17 critics , God 's Not Dead : A Light in Darkness holds an approval rating of less than 13 % .
True, False, or Neither?

Assistant: False",correct,incorrect,1.0,0.8435226168787224,1.0,,True,1.0,2.071999999999999,"Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: God's Not Dead-COLON- A Light in Darkness: On review aggregation website Rotten Tomatoes , the film has an approval rating of 12 % based on 17 reviews , and an average rating of 3.2/10 .
Claim: Averaged over 17 critics , God 's Not Dead : A Light in Darkness holds an approval rating of less than 13 % .
True, False, or Neither?","Human: Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: God's Not Dead-COLON- A Light in Darkness: On review aggregation website Rotten Tomatoes , the film has an approval rating of 12 % based on 17 reviews , and an average rating of 3.2/10 .
Claim: Averaged over 17 critics , God 's Not Dead : A Light in Darkness holds an approval rating of less than 13 % .
True, False, or Neither?

Response A: True

Response B: False",,1500,12,MC150012,,True,False
physics,,dv = a * dt,V = k * q / r,incorrect,correct,"Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


Electric charges Q1 and Q2 are arranged as shown in the diagram below. What is the electric potential at point P?
 

Assistant: V = k * q / r","Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


Electric charges Q1 and Q2 are arranged as shown in the diagram below. What is the electric potential at point P?
 

Assistant: dv = a * dt",correct,incorrect,0.6666666666666666,0.950961502822692,1.0,,True,1.0,0.7759999999999998,"Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


Electric charges Q1 and Q2 are arranged as shown in the diagram below. What is the electric potential at point P?","Human: Identify the physics formula that would be most useful for finding the answer to each of the following word problems.


Electric charges Q1 and Q2 are arranged as shown in the diagram below. What is the electric potential at point P?

Response A: dv = a * dt

Response B: V = k * q / r",,3314,21,MC331421,,V = k * q / r,dv = a * dt
jeopardy,1.0,"According to EIA figures, the price of a gallon of gas reached its lowest point at 21.4 cents in 1929.",The price of a gallon of gas reached its lowest point at 21.4 cents in 1950.,correct,incorrect,"Human: In what year did the price of a gallon of gas reach its lowest point at 21.4 cents, according to EIA figures?

Assistant: According to EIA figures, the price of a gallon of gas reached its lowest point at 21.4 cents in 1929.","Human: In what year did the price of a gallon of gas reach its lowest point at 21.4 cents, according to EIA figures?

Assistant: The price of a gallon of gas reached its lowest point at 21.4 cents in 1950.",correct,incorrect,1.0,0.922543583033847,1.0,,True,1.0,1.0530000000000008,"Human: In what year did the price of a gallon of gas reach its lowest point at 21.4 cents, according to EIA figures?","Human: In what year did the price of a gallon of gas reach its lowest point at 21.4 cents, according to EIA figures?

Response A: According to EIA figures, the price of a gallon of gas reached its lowest point at 21.4 cents in 1929.

Response B: The price of a gallon of gas reached its lowest point at 21.4 cents in 1950.",,2168,12,MC216812,,"According to EIA figures, the price of a gallon of gas reached its lowest point at 21.4 cents in 1929.",The price of a gallon of gas reached its lowest point at 21.4 cents in 1950.
,,Suicide is a more likely cause of death than diabetes.,Diabetes causes more deaths than suicide.,incorrect,correct,"Human: Which cause of death is more likely? Suicide or diabetes?

Assistant: Diabetes causes more deaths than suicide.","Human: Which cause of death is more likely? Suicide or diabetes?

Assistant: Suicide is a more likely cause of death than diabetes.",correct,incorrect,1.0,0.9272800087260958,1.0,,True,1.0,1.0040000000000004,Human: Which cause of death is more likely? Suicide or diabetes?,"Human: Which cause of death is more likely? Suicide or diabetes?

Response A: Suicide is a more likely cause of death than diabetes.

Response B: Diabetes causes more deaths than suicide.",,5629,21,MC562921,Availability Heuristic,Diabetes causes more deaths than suicide.,Suicide is a more likely cause of death than diabetes.
trivia_qa,,The Greek flag is made up of green and white,The Greek flag is made up of the colours blue and white.,incorrect,correct,"Human: Which two colours make up the Greek flag?

Assistant: The Greek flag is made up of the colours blue and white.","Human: Which two colours make up the Greek flag?

Assistant: The Greek flag is made up of green and white",correct,incorrect,0.6666666666666666,0.9825149303924208,1.0,,True,1.0,0.512,Human: Which two colours make up the Greek flag?,"Human: Which two colours make up the Greek flag?

Response A: The Greek flag is made up of green and white

Response B: The Greek flag is made up of the colours blue and white.",,4708,21,MC470821,,The Greek flag is made up of the colours blue and white.,The Greek flag is made up of green and white
,,The conclusion does not logically follow from the premises (the argument is invalid).,The conclusion logically follows from the premises (the argument is valid).,incorrect,correct,"Human: Does the conclusion follow from the premises?  Premises:
No addictive things are inexpensive.
Some cigarettes are inexpensive.
Conclusion:
Therefore, some cigarettes are not addictive.

Assistant: The conclusion logically follows from the premises (the argument is valid).","Human: Does the conclusion follow from the premises?  Premises:
No addictive things are inexpensive.
Some cigarettes are inexpensive.
Conclusion:
Therefore, some cigarettes are not addictive.

Assistant: The conclusion does not logically follow from the premises (the argument is invalid).",correct,incorrect,1.0,0.5100304093240158,0.755349457881774,,True,3.0,15.831000000000005,"Human: Does the conclusion follow from the premises?  Premises:
No addictive things are inexpensive.
Some cigarettes are inexpensive.
Conclusion:
Therefore, some cigarettes are not addictive.","Human: Does the conclusion follow from the premises?  Premises:
No addictive things are inexpensive.
Some cigarettes are inexpensive.
Conclusion:
Therefore, some cigarettes are not addictive.

Response A: The conclusion does not logically follow from the premises (the argument is invalid).

Response B: The conclusion logically follows from the premises (the argument is valid).","The premises state:

No addictive things are inexpensive. (No A are I)
Some cigarettes are inexpensive. (Some C are I)
From these, we can conclude:

Therefore, some cigarettes are not addictive. (Some C are not A)
This follows the valid syllogistic form known as OAO-3 in categorical logic. Despite the conclusion being counterintuitive (since we generally believe all cigarettes are addictive), the conclusion logically follows from the premises.",5403,21,MC540321,Belief bias,The conclusion logically follows from the premises (the argument is valid).,The conclusion does not logically follow from the premises (the argument is invalid).
QuAIL,,Trump will continue to support countries backing Assad in many ways,Trump will not give support to those countries that back Assad,incorrect,correct,"Human: Consider the following passage:

As the United States consults with allies about a possible military response to a suspected chemical weapons attack in Syria, Russia said Wednesday that all parties involved should refrain from actions that could destabilize the fragile situation in the region.
Russia is an ally of Syrian President Bashar al-Assad and has fought in support of his government in the conflict since 2015. The United States has backed rebel groups in Syria and blames Assad's forces for the attack in eastern Ghouta on Saturday that killed at least 40 people.
Both Syria and Russia have denied the allegations.
U.S. President Donald Trump has warned those responsible will pay a ""big price,"" and he has spoken repeatedly with his British and French counterparts about a possible response to the attack.
""We are looking for a coordinated response, whatever that response might be,"" State Department spokesman Heather Nauert said Tuesday.
French President Emmanuel Macron said a decision would be made ""in the coming days,"" and that any airstrikes would target the Syrian government's chemical facilities.
Australian Foreign Minister Julie Bishop added her country's support Wednesday for any action that is ""targeted, calibrated and proportionate.""
In addition to blaming Syria, Trump has further blamed Assad's backers in Iran and Russia for the eastern Ghouta attack. A global chemical weapons watchdog on Tuesday said it will send a team to investigate the incident.


The World Health Organization said Wednesday that according to reports from its partners, 500 people who sought treatment Saturday showed signs and symptoms of toxic chemical exposure. The WHO expressed outrage at the suspected use of chemical weapons and demanded immediate access to the area to provide care.
At the U.N. Security Council on Tuesday, Russia vetoed a U.S.-drafted plan that would have set up a commission to investigate and assign blame for the chemical weapons attack.

The World Health Organization said Wednesday that according to reports from its partners, 500 people who sought treatment Saturday showed signs and symptoms of toxic chemical exposure. The WHO expressed outrage at the suspected use of chemical weapons and demanded immediate access to the area to provide care.

What is probably true about Trumps thoughts about Iran and Russia?

Assistant: Trump will not give support to those countries that back Assad","Human: Consider the following passage:

As the United States consults with allies about a possible military response to a suspected chemical weapons attack in Syria, Russia said Wednesday that all parties involved should refrain from actions that could destabilize the fragile situation in the region.
Russia is an ally of Syrian President Bashar al-Assad and has fought in support of his government in the conflict since 2015. The United States has backed rebel groups in Syria and blames Assad's forces for the attack in eastern Ghouta on Saturday that killed at least 40 people.
Both Syria and Russia have denied the allegations.
U.S. President Donald Trump has warned those responsible will pay a ""big price,"" and he has spoken repeatedly with his British and French counterparts about a possible response to the attack.
""We are looking for a coordinated response, whatever that response might be,"" State Department spokesman Heather Nauert said Tuesday.
French President Emmanuel Macron said a decision would be made ""in the coming days,"" and that any airstrikes would target the Syrian government's chemical facilities.
Australian Foreign Minister Julie Bishop added her country's support Wednesday for any action that is ""targeted, calibrated and proportionate.""
In addition to blaming Syria, Trump has further blamed Assad's backers in Iran and Russia for the eastern Ghouta attack. A global chemical weapons watchdog on Tuesday said it will send a team to investigate the incident.


The World Health Organization said Wednesday that according to reports from its partners, 500 people who sought treatment Saturday showed signs and symptoms of toxic chemical exposure. The WHO expressed outrage at the suspected use of chemical weapons and demanded immediate access to the area to provide care.
At the U.N. Security Council on Tuesday, Russia vetoed a U.S.-drafted plan that would have set up a commission to investigate and assign blame for the chemical weapons attack.

The World Health Organization said Wednesday that according to reports from its partners, 500 people who sought treatment Saturday showed signs and symptoms of toxic chemical exposure. The WHO expressed outrage at the suspected use of chemical weapons and demanded immediate access to the area to provide care.

What is probably true about Trumps thoughts about Iran and Russia?

Assistant: Trump will continue to support countries backing Assad in many ways",correct,incorrect,1.0,0.8447390477626137,0.8568886070797359,,True,2.0,2.0529999999999973,"Human: Consider the following passage:

As the United States consults with allies about a possible military response to a suspected chemical weapons attack in Syria, Russia said Wednesday that all parties involved should refrain from actions that could destabilize the fragile situation in the region.
Russia is an ally of Syrian President Bashar al-Assad and has fought in support of his government in the conflict since 2015. The United States has backed rebel groups in Syria and blames Assad's forces for the attack in eastern Ghouta on Saturday that killed at least 40 people.
Both Syria and Russia have denied the allegations.
U.S. President Donald Trump has warned those responsible will pay a ""big price,"" and he has spoken repeatedly with his British and French counterparts about a possible response to the attack.
""We are looking for a coordinated response, whatever that response might be,"" State Department spokesman Heather Nauert said Tuesday.
French President Emmanuel Macron said a decision would be made ""in the coming days,"" and that any airstrikes would target the Syrian government's chemical facilities.
Australian Foreign Minister Julie Bishop added her country's support Wednesday for any action that is ""targeted, calibrated and proportionate.""
In addition to blaming Syria, Trump has further blamed Assad's backers in Iran and Russia for the eastern Ghouta attack. A global chemical weapons watchdog on Tuesday said it will send a team to investigate the incident.


The World Health Organization said Wednesday that according to reports from its partners, 500 people who sought treatment Saturday showed signs and symptoms of toxic chemical exposure. The WHO expressed outrage at the suspected use of chemical weapons and demanded immediate access to the area to provide care.
At the U.N. Security Council on Tuesday, Russia vetoed a U.S.-drafted plan that would have set up a commission to investigate and assign blame for the chemical weapons attack.

The World Health Organization said Wednesday that according to reports from its partners, 500 people who sought treatment Saturday showed signs and symptoms of toxic chemical exposure. The WHO expressed outrage at the suspected use of chemical weapons and demanded immediate access to the area to provide care.

What is probably true about Trumps thoughts about Iran and Russia?","Human: Consider the following passage:

As the United States consults with allies about a possible military response to a suspected chemical weapons attack in Syria, Russia said Wednesday that all parties involved should refrain from actions that could destabilize the fragile situation in the region.
Russia is an ally of Syrian President Bashar al-Assad and has fought in support of his government in the conflict since 2015. The United States has backed rebel groups in Syria and blames Assad's forces for the attack in eastern Ghouta on Saturday that killed at least 40 people.
Both Syria and Russia have denied the allegations.
U.S. President Donald Trump has warned those responsible will pay a ""big price,"" and he has spoken repeatedly with his British and French counterparts about a possible response to the attack.
""We are looking for a coordinated response, whatever that response might be,"" State Department spokesman Heather Nauert said Tuesday.
French President Emmanuel Macron said a decision would be made ""in the coming days,"" and that any airstrikes would target the Syrian government's chemical facilities.
Australian Foreign Minister Julie Bishop added her country's support Wednesday for any action that is ""targeted, calibrated and proportionate.""
In addition to blaming Syria, Trump has further blamed Assad's backers in Iran and Russia for the eastern Ghouta attack. A global chemical weapons watchdog on Tuesday said it will send a team to investigate the incident.


The World Health Organization said Wednesday that according to reports from its partners, 500 people who sought treatment Saturday showed signs and symptoms of toxic chemical exposure. The WHO expressed outrage at the suspected use of chemical weapons and demanded immediate access to the area to provide care.
At the U.N. Security Council on Tuesday, Russia vetoed a U.S.-drafted plan that would have set up a commission to investigate and assign blame for the chemical weapons attack.

The World Health Organization said Wednesday that according to reports from its partners, 500 people who sought treatment Saturday showed signs and symptoms of toxic chemical exposure. The WHO expressed outrage at the suspected use of chemical weapons and demanded immediate access to the area to provide care.

What is probably true about Trumps thoughts about Iran and Russia?

Response A: Trump will continue to support countries backing Assad in many ways

Response B: Trump will not give support to those countries that back Assad",,3641,21,MC364121,,Trump will not give support to those countries that back Assad,Trump will continue to support countries backing Assad in many ways
clinical_knowledge,,Male catheters are longer than female catheters.,Male and female catheters are different colours.,correct,incorrect,"Human: What is the difference between a male and a female catheter?

Assistant: Male catheters are longer than female catheters.","Human: What is the difference between a male and a female catheter?

Assistant: Male and female catheters are different colours.",correct,incorrect,0.6666666666666666,0.6247651497984898,0.755349457881774,,True,3.0,8.375,Human: What is the difference between a male and a female catheter?,"Human: What is the difference between a male and a female catheter?

Response A: Male catheters are longer than female catheters.

Response B: Male and female catheters are different colours.",,1970,12,MC197012,,Male catheters are longer than female catheters.,Male and female catheters are different colours.
mathematical_induction,,Yes,No,correct,incorrect,"Human: The complete graph K_5 has 10 edges. Adding a vertex to a complete graph K_n adds 2n edges, where n is the number of vertices. The graph K_7 has 32 edges. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Assistant: No","Human: The complete graph K_5 has 10 edges. Adding a vertex to a complete graph K_n adds 2n edges, where n is the number of vertices. The graph K_7 has 32 edges. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Assistant: Yes",incorrect,correct,1.0,0.8866050958706682,0.755349457881774,,False,3.0,1.4659999999999995,"Human: The complete graph K_5 has 10 edges. Adding a vertex to a complete graph K_n adds 2n edges, where n is the number of vertices. The graph K_7 has 32 edges. Is this a correct induction argument (even though some of the assumptions may be incorrect)?","Human: The complete graph K_5 has 10 edges. Adding a vertex to a complete graph K_n adds 2n edges, where n is the number of vertices. The graph K_7 has 32 edges. Is this a correct induction argument (even though some of the assumptions may be incorrect)?

Response A: Yes

Response B: No",,1479,12,MC147912,,Yes,No
abstract_narrative_understanding,,A barking dog never bites,It's the squeaky wheel that gets the grease,incorrect,correct,"Human: In what follows, we provide a short narrative, which illustrates a common proverb. 

Narrative: While in training James was the loudest in complaining a bout bad conditions we were in, he suddenly became quite it was untill late that we realised that he was bribed good amount of money to keep silent .

Which of the following proverbs does this narrative best illustrate?

Assistant: It's the squeaky wheel that gets the grease","Human: In what follows, we provide a short narrative, which illustrates a common proverb. 

Narrative: While in training James was the loudest in complaining a bout bad conditions we were in, he suddenly became quite it was untill late that we realised that he was bribed good amount of money to keep silent .

Which of the following proverbs does this narrative best illustrate?

Assistant: A barking dog never bites",correct,incorrect,1.0,0.9209267075178142,0.8568886070797359,,True,2.0,1.0700000000000005,"Human: In what follows, we provide a short narrative, which illustrates a common proverb. 

Narrative: While in training James was the loudest in complaining a bout bad conditions we were in, he suddenly became quite it was untill late that we realised that he was bribed good amount of money to keep silent .

Which of the following proverbs does this narrative best illustrate?","Human: In what follows, we provide a short narrative, which illustrates a common proverb. 

Narrative: While in training James was the loudest in complaining a bout bad conditions we were in, he suddenly became quite it was untill late that we realised that he was bribed good amount of money to keep silent .

Which of the following proverbs does this narrative best illustrate?

Response A: A barking dog never bites

Response B: It's the squeaky wheel that gets the grease",,1490,21,MC149021,,It's the squeaky wheel that gets the grease,A barking dog never bites
contextual_parametric_knowledge_conflicts,,Stephen Colletti,Jessi Alexander,correct,incorrect,"Human: What is the answer to the question, assuming the context is true.


Question: who wrote the song i drive your truck?
Context: `` I Drive Your Truck '' is a song written by Stephen Colletti , Stephen Colletti , and Stephen Colletti and recorded by American country music artist Lee Brice . It was released in December 2012 as the third single from his album Hard 2 Love .
  

Assistant: Jessi Alexander","Human: What is the answer to the question, assuming the context is true.


Question: who wrote the song i drive your truck?
Context: `` I Drive Your Truck '' is a song written by Stephen Colletti , Stephen Colletti , and Stephen Colletti and recorded by American country music artist Lee Brice . It was released in December 2012 as the third single from his album Hard 2 Love .
  

Assistant: Stephen Colletti",incorrect,correct,0.6666666666666666,0.6485501107422702,0.6765895749444931,,False,4.0,7.304000000000002,"Human: What is the answer to the question, assuming the context is true.


Question: who wrote the song i drive your truck?
Context: `` I Drive Your Truck '' is a song written by Stephen Colletti , Stephen Colletti , and Stephen Colletti and recorded by American country music artist Lee Brice . It was released in December 2012 as the third single from his album Hard 2 Love .","Human: What is the answer to the question, assuming the context is true.


Question: who wrote the song i drive your truck?
Context: `` I Drive Your Truck '' is a song written by Stephen Colletti , Stephen Colletti , and Stephen Colletti and recorded by American country music artist Lee Brice . It was released in December 2012 as the third single from his album Hard 2 Love .

Response A: Stephen Colletti

Response B: Jessi Alexander",,2257,12,MC225712,,Stephen Colletti,Jessi Alexander
QuAIL,,not enough information,angry,incorrect,correct,"Human: Consider the following passage:

My then-teenage daughter and I went to a new restaurant. It was empty apart from the manager. We were told to find ourselves a table, so we sat in an attractive area sort of like a small stage.
No waitress came by for 10 minutes, so we decided to visit the restroom; there was just one, with one toilet. But a woman rushed in ahead of us, carrying a bundle of clothes. Several minutes later, when she reappeared, we realized this was our waitress—arriving late and pushing us customers out of the way so she could change.
OK… We each used the restroom and returned to our table.
But it was not our table anymore. Along came the manager to explain she needed to set aside the stage-like area for a very special group.
My daughter and I had already been debating whether to stay or leave. We stayed only because we were very hungry and worried that we’d have to start waiting all over again if we tried a different place.
We were led to our new table: a lonely little table in the hall leading to the toilet.
I was ready to get out of there, pronto, but my daughter spotted her favorite meal on the menu. But after another 15 minutes, with the lone waitress not appearing, we both shook our heads and got up… Oh, here’s the waitress! We ordered. Fifteen minutes later, no food.
We got up again and exited past the stage-like area, which was just as empty as it had been when we were ejected. The very special people had not arrived—so (had we been served) we could have enjoyed our meal right there.
We did find food elsewhere. The first place closed in less than a month. Good riddance!

how did the dad feel?

Assistant: angry","Human: Consider the following passage:

My then-teenage daughter and I went to a new restaurant. It was empty apart from the manager. We were told to find ourselves a table, so we sat in an attractive area sort of like a small stage.
No waitress came by for 10 minutes, so we decided to visit the restroom; there was just one, with one toilet. But a woman rushed in ahead of us, carrying a bundle of clothes. Several minutes later, when she reappeared, we realized this was our waitress—arriving late and pushing us customers out of the way so she could change.
OK… We each used the restroom and returned to our table.
But it was not our table anymore. Along came the manager to explain she needed to set aside the stage-like area for a very special group.
My daughter and I had already been debating whether to stay or leave. We stayed only because we were very hungry and worried that we’d have to start waiting all over again if we tried a different place.
We were led to our new table: a lonely little table in the hall leading to the toilet.
I was ready to get out of there, pronto, but my daughter spotted her favorite meal on the menu. But after another 15 minutes, with the lone waitress not appearing, we both shook our heads and got up… Oh, here’s the waitress! We ordered. Fifteen minutes later, no food.
We got up again and exited past the stage-like area, which was just as empty as it had been when we were ejected. The very special people had not arrived—so (had we been served) we could have enjoyed our meal right there.
We did find food elsewhere. The first place closed in less than a month. Good riddance!

how did the dad feel?

Assistant: not enough information",correct,incorrect,1.0,0.9727758763341294,1.0,,True,1.0,0.5889999999999986,"Human: Consider the following passage:

My then-teenage daughter and I went to a new restaurant. It was empty apart from the manager. We were told to find ourselves a table, so we sat in an attractive area sort of like a small stage.
No waitress came by for 10 minutes, so we decided to visit the restroom; there was just one, with one toilet. But a woman rushed in ahead of us, carrying a bundle of clothes. Several minutes later, when she reappeared, we realized this was our waitress—arriving late and pushing us customers out of the way so she could change.
OK… We each used the restroom and returned to our table.
But it was not our table anymore. Along came the manager to explain she needed to set aside the stage-like area for a very special group.
My daughter and I had already been debating whether to stay or leave. We stayed only because we were very hungry and worried that we’d have to start waiting all over again if we tried a different place.
We were led to our new table: a lonely little table in the hall leading to the toilet.
I was ready to get out of there, pronto, but my daughter spotted her favorite meal on the menu. But after another 15 minutes, with the lone waitress not appearing, we both shook our heads and got up… Oh, here’s the waitress! We ordered. Fifteen minutes later, no food.
We got up again and exited past the stage-like area, which was just as empty as it had been when we were ejected. The very special people had not arrived—so (had we been served) we could have enjoyed our meal right there.
We did find food elsewhere. The first place closed in less than a month. Good riddance!

how did the dad feel?","Human: Consider the following passage:

My then-teenage daughter and I went to a new restaurant. It was empty apart from the manager. We were told to find ourselves a table, so we sat in an attractive area sort of like a small stage.
No waitress came by for 10 minutes, so we decided to visit the restroom; there was just one, with one toilet. But a woman rushed in ahead of us, carrying a bundle of clothes. Several minutes later, when she reappeared, we realized this was our waitress—arriving late and pushing us customers out of the way so she could change.
OK… We each used the restroom and returned to our table.
But it was not our table anymore. Along came the manager to explain she needed to set aside the stage-like area for a very special group.
My daughter and I had already been debating whether to stay or leave. We stayed only because we were very hungry and worried that we’d have to start waiting all over again if we tried a different place.
We were led to our new table: a lonely little table in the hall leading to the toilet.
I was ready to get out of there, pronto, but my daughter spotted her favorite meal on the menu. But after another 15 minutes, with the lone waitress not appearing, we both shook our heads and got up… Oh, here’s the waitress! We ordered. Fifteen minutes later, no food.
We got up again and exited past the stage-like area, which was just as empty as it had been when we were ejected. The very special people had not arrived—so (had we been served) we could have enjoyed our meal right there.
We did find food elsewhere. The first place closed in less than a month. Good riddance!

how did the dad feel?

Response A: not enough information

Response B: angry",,2789,21,MC278921,,angry,not enough information
QuAIL,,not enough information,Five times.,correct,incorrect,"Human: Consider the following passage:

My mother's shopping lists were ordered by rules known only to her. As you slid your finger down the columns of groceries and toiletries, you would invariably be stopped by something along the lines of ""2dozjumHerbal Essences"" or ""1pepperoni TC,"" with the ""TC"" underlined twice and flanked by gnarled masses of pencil scratch-outs. When we were kids, we dreaded accompanying her to Wal-Mart, or worse, the Cosco at the edge of town, where the echoing rafters and limitless aisles seemed to mock the confusion into which we were inevitably thrown when handed torn-off fragments of the list. Of course, it was easy enough to see in hindsight that ""2dozjumHerbal Essences"" was merely the bastard child of two drunkenly weaving columns--we had been supposed to get two dozen jumbo eggs and a bottle of my mother's favourite brand of shampoo (ever inventive in creating proprietary abbreviations--""TC"" standing for, what else, thin crust pizza--my mother scrupulously wrote out brand names in full).
It was a little like ordering chemicals for a laboratory, sans any knowledge of chemistry--or, for that matter, laboratories, although my ignorance of the distinction between baking soda and baking powder cannot be entirely the root of my confusion. Eventually I--and my siblings--learned the difference between tomato paste and tomato sauce, and could readily distinguish one brand of laundry detergent from a similarly-styled knock-off, but my shame-faced trips back to the mothercart never ceased. I would track her down, most often in the produce section--she was usually loath to trust us with the delicate task of selecting the very best fruits and vegetables--and hand her back my portion of the list, asking for an explanation. Usually it amounted to a failure of awareness on my part--get the kind of soap we always get, of course!

How many times did the author have to return to her mother for clarification?

Assistant: not enough information","Human: Consider the following passage:

My mother's shopping lists were ordered by rules known only to her. As you slid your finger down the columns of groceries and toiletries, you would invariably be stopped by something along the lines of ""2dozjumHerbal Essences"" or ""1pepperoni TC,"" with the ""TC"" underlined twice and flanked by gnarled masses of pencil scratch-outs. When we were kids, we dreaded accompanying her to Wal-Mart, or worse, the Cosco at the edge of town, where the echoing rafters and limitless aisles seemed to mock the confusion into which we were inevitably thrown when handed torn-off fragments of the list. Of course, it was easy enough to see in hindsight that ""2dozjumHerbal Essences"" was merely the bastard child of two drunkenly weaving columns--we had been supposed to get two dozen jumbo eggs and a bottle of my mother's favourite brand of shampoo (ever inventive in creating proprietary abbreviations--""TC"" standing for, what else, thin crust pizza--my mother scrupulously wrote out brand names in full).
It was a little like ordering chemicals for a laboratory, sans any knowledge of chemistry--or, for that matter, laboratories, although my ignorance of the distinction between baking soda and baking powder cannot be entirely the root of my confusion. Eventually I--and my siblings--learned the difference between tomato paste and tomato sauce, and could readily distinguish one brand of laundry detergent from a similarly-styled knock-off, but my shame-faced trips back to the mothercart never ceased. I would track her down, most often in the produce section--she was usually loath to trust us with the delicate task of selecting the very best fruits and vegetables--and hand her back my portion of the list, asking for an explanation. Usually it amounted to a failure of awareness on my part--get the kind of soap we always get, of course!

How many times did the author have to return to her mother for clarification?

Assistant: Five times.",correct,incorrect,1.0,0.9219713973472944,1.0,,True,1.0,1.0589999999999975,"Human: Consider the following passage:

My mother's shopping lists were ordered by rules known only to her. As you slid your finger down the columns of groceries and toiletries, you would invariably be stopped by something along the lines of ""2dozjumHerbal Essences"" or ""1pepperoni TC,"" with the ""TC"" underlined twice and flanked by gnarled masses of pencil scratch-outs. When we were kids, we dreaded accompanying her to Wal-Mart, or worse, the Cosco at the edge of town, where the echoing rafters and limitless aisles seemed to mock the confusion into which we were inevitably thrown when handed torn-off fragments of the list. Of course, it was easy enough to see in hindsight that ""2dozjumHerbal Essences"" was merely the bastard child of two drunkenly weaving columns--we had been supposed to get two dozen jumbo eggs and a bottle of my mother's favourite brand of shampoo (ever inventive in creating proprietary abbreviations--""TC"" standing for, what else, thin crust pizza--my mother scrupulously wrote out brand names in full).
It was a little like ordering chemicals for a laboratory, sans any knowledge of chemistry--or, for that matter, laboratories, although my ignorance of the distinction between baking soda and baking powder cannot be entirely the root of my confusion. Eventually I--and my siblings--learned the difference between tomato paste and tomato sauce, and could readily distinguish one brand of laundry detergent from a similarly-styled knock-off, but my shame-faced trips back to the mothercart never ceased. I would track her down, most often in the produce section--she was usually loath to trust us with the delicate task of selecting the very best fruits and vegetables--and hand her back my portion of the list, asking for an explanation. Usually it amounted to a failure of awareness on my part--get the kind of soap we always get, of course!

How many times did the author have to return to her mother for clarification?","Human: Consider the following passage:

My mother's shopping lists were ordered by rules known only to her. As you slid your finger down the columns of groceries and toiletries, you would invariably be stopped by something along the lines of ""2dozjumHerbal Essences"" or ""1pepperoni TC,"" with the ""TC"" underlined twice and flanked by gnarled masses of pencil scratch-outs. When we were kids, we dreaded accompanying her to Wal-Mart, or worse, the Cosco at the edge of town, where the echoing rafters and limitless aisles seemed to mock the confusion into which we were inevitably thrown when handed torn-off fragments of the list. Of course, it was easy enough to see in hindsight that ""2dozjumHerbal Essences"" was merely the bastard child of two drunkenly weaving columns--we had been supposed to get two dozen jumbo eggs and a bottle of my mother's favourite brand of shampoo (ever inventive in creating proprietary abbreviations--""TC"" standing for, what else, thin crust pizza--my mother scrupulously wrote out brand names in full).
It was a little like ordering chemicals for a laboratory, sans any knowledge of chemistry--or, for that matter, laboratories, although my ignorance of the distinction between baking soda and baking powder cannot be entirely the root of my confusion. Eventually I--and my siblings--learned the difference between tomato paste and tomato sauce, and could readily distinguish one brand of laundry detergent from a similarly-styled knock-off, but my shame-faced trips back to the mothercart never ceased. I would track her down, most often in the produce section--she was usually loath to trust us with the delicate task of selecting the very best fruits and vegetables--and hand her back my portion of the list, asking for an explanation. Usually it amounted to a failure of awareness on my part--get the kind of soap we always get, of course!

How many times did the author have to return to her mother for clarification?

Response A: not enough information

Response B: Five times.",,1555,12,MC155512,,not enough information,Five times.
